sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
30,1776941163220,2026-04-23T10:46:03.220180+00:00,9f919b0315c7,docker-registry-1,0.99,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.5MB / 8.24MB,0B / 12.8MB,56
31,1776941170274,2026-04-23T10:46:10.274817+00:00,9f919b0315c7,docker-registry-1,1.11,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.5MB / 8.25MB,0B / 12.8MB,56
32,1776941177326,2026-04-23T10:46:17.326192+00:00,9f919b0315c7,docker-registry-1,0.96,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.5MB / 8.25MB,0B / 12.8MB,56
33,1776941184388,2026-04-23T10:46:24.388617+00:00,9f919b0315c7,docker-registry-1,0.95,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.26MB,0B / 12.8MB,56
34,1776941191450,2026-04-23T10:46:31.450412+00:00,9f919b0315c7,docker-registry-1,0.90,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.27MB,0B / 12.8MB,56
35,1776941198503,2026-04-23T10:46:38.503451+00:00,9f919b0315c7,docker-registry-1,0.90,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.28MB,0B / 12.8MB,56
36,1776941205559,2026-04-23T10:46:45.559047+00:00,9f919b0315c7,docker-registry-1,1.05,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.29MB,0B / 12.8MB,56
37,1776941212624,2026-04-23T10:46:52.624422+00:00,9f919b0315c7,docker-registry-1,1.07,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.3MB,0B / 12.8MB,56
38,1776941219699,2026-04-23T10:46:59.699684+00:00,9f919b0315c7,docker-registry-1,1.60,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.31MB,0B / 12.8MB,56
39,1776941226759,2026-04-23T10:47:06.759571+00:00,9f919b0315c7,docker-registry-1,0.77,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.6MB / 8.32MB,0B / 12.8MB,56
40,1776941233829,2026-04-23T10:47:13.829081+00:00,9f919b0315c7,docker-registry-1,0.71,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.33MB,0B / 12.8MB,56
41,1776941240900,2026-04-23T10:47:20.900110+00:00,9f919b0315c7,docker-registry-1,0.69,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.34MB,0B / 12.8MB,56
42,1776941247956,2026-04-23T10:47:27.956284+00:00,9f919b0315c7,docker-registry-1,1.64,5.05,395.7MiB / 7.653GiB,414921523,8217346179,12.7MB / 8.35MB,0B / 12.8MB,56
43,1776941255040,2026-04-23T10:47:35.040846+00:00,9f919b0315c7,docker-registry-1,1.43,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.36MB,0B / 12.8MB,56
44,1776941262100,2026-04-23T10:47:42.100811+00:00,9f919b0315c7,docker-registry-1,1.26,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.36MB,0B / 12.8MB,56
45,1776941269143,2026-04-23T10:47:49.143107+00:00,9f919b0315c7,docker-registry-1,0.92,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.37MB,0B / 12.8MB,56
46,1776941276200,2026-04-23T10:47:56.200030+00:00,9f919b0315c7,docker-registry-1,2.05,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.38MB,0B / 12.8MB,56
47,1776941283255,2026-04-23T10:48:03.255370+00:00,9f919b0315c7,docker-registry-1,0.73,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.7MB / 8.39MB,0B / 12.8MB,56
48,1776941290320,2026-04-23T10:48:10.320005+00:00,9f919b0315c7,docker-registry-1,0.94,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.4MB,0B / 12.9MB,56
49,1776941297365,2026-04-23T10:48:17.365242+00:00,9f919b0315c7,docker-registry-1,1.12,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.41MB,0B / 12.9MB,56
50,1776941304423,2026-04-23T10:48:24.423442+00:00,9f919b0315c7,docker-registry-1,0.75,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.42MB,0B / 12.9MB,56
51,1776941311488,2026-04-23T10:48:31.488175+00:00,9f919b0315c7,docker-registry-1,1.07,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.43MB,0B / 12.9MB,56
52,1776941318540,2026-04-23T10:48:38.540382+00:00,9f919b0315c7,docker-registry-1,0.72,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.44MB,0B / 12.9MB,56
53,1776941325596,2026-04-23T10:48:45.596559+00:00,9f919b0315c7,docker-registry-1,0.80,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.45MB,0B / 12.9MB,56
54,1776941332649,2026-04-23T10:48:52.649225+00:00,9f919b0315c7,docker-registry-1,0.59,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.8MB / 8.45MB,0B / 12.9MB,56
55,1776941339702,2026-04-23T10:48:59.702593+00:00,9f919b0315c7,docker-registry-1,0.91,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.9MB / 8.46MB,0B / 12.9MB,56
56,1776941346762,2026-04-23T10:49:06.762824+00:00,9f919b0315c7,docker-registry-1,0.92,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.9MB / 8.47MB,0B / 12.9MB,56
57,1776941353812,2026-04-23T10:49:13.812495+00:00,9f919b0315c7,docker-registry-1,0.70,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.9MB / 8.48MB,0B / 12.9MB,56
58,1776941360867,2026-04-23T10:49:20.867713+00:00,9f919b0315c7,docker-registry-1,0.69,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.9MB / 8.49MB,0B / 12.9MB,56
59,1776941367935,2026-04-23T10:49:27.935547+00:00,9f919b0315c7,docker-registry-1,0.99,5.05,396MiB / 7.653GiB,415236096,8217346179,12.9MB / 8.5MB,0B / 12.9MB,56
60,1776941374987,2026-04-23T10:49:34.987347+00:00,9f919b0315c7,docker-registry-1,1.00,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.9MB / 8.51MB,0B / 12.9MB,56
61,1776941382041,2026-04-23T10:49:42.041512+00:00,9f919b0315c7,docker-registry-1,1.04,5.05,395.5MiB / 7.653GiB,414711808,8217346179,12.9MB / 8.52MB,0B / 12.9MB,56
62,1776941389087,2026-04-23T10:49:49.087660+00:00,9f919b0315c7,docker-registry-1,0.62,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.53MB,0B / 12.9MB,56
63,1776941396132,2026-04-23T10:49:56.132270+00:00,9f919b0315c7,docker-registry-1,1.03,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.53MB,0B / 12.9MB,56
64,1776941403192,2026-04-23T10:50:03.192637+00:00,9f919b0315c7,docker-registry-1,0.75,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.54MB,0B / 12.9MB,56
