sample_index,timestamp_ms,timestamp_utc,container_id,container_name
18,1776941078474,2026-04-23T10:44:38.474533+00:00,9f919b0315c7,docker-registry-1
18,1776941078474,2026-04-23T10:44:38.474533+00:00,047bb8dbb031,docker-recommender-1
18,1776941078474,2026-04-23T10:44:38.474533+00:00,9caace330afe,docker-persistence-1
18,1776941078474,2026-04-23T10:44:38.474533+00:00,24025f462381,docker-webui-1
18,1776941078474,2026-04-23T10:44:38.474533+00:00,eaf29550fd31,docker-image-1
18,1776941078474,2026-04-23T10:44:38.474533+00:00,b3ec606673dd,docker-db-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,2553add0eb44,docker-auth-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,9f919b0315c7,docker-registry-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,047bb8dbb031,docker-recommender-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,9caace330afe,docker-persistence-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,24025f462381,docker-webui-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,eaf29550fd31,docker-image-1
19,1776941085528,2026-04-23T10:44:45.529002+00:00,b3ec606673dd,docker-db-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,2553add0eb44,docker-auth-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,9f919b0315c7,docker-registry-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,047bb8dbb031,docker-recommender-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,9caace330afe,docker-persistence-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,24025f462381,docker-webui-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,eaf29550fd31,docker-image-1
20,1776941092593,2026-04-23T10:44:52.593870+00:00,b3ec606673dd,docker-db-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,2553add0eb44,docker-auth-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,9f919b0315c7,docker-registry-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,047bb8dbb031,docker-recommender-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,9caace330afe,docker-persistence-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,24025f462381,docker-webui-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,eaf29550fd31,docker-image-1
21,1776941099649,2026-04-23T10:44:59.649112+00:00,b3ec606673dd,docker-db-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,2553add0eb44,docker-auth-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,9f919b0315c7,docker-registry-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,047bb8dbb031,docker-recommender-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,9caace330afe,docker-persistence-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,24025f462381,docker-webui-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,eaf29550fd31,docker-image-1
22,1776941106705,2026-04-23T10:45:06.705267+00:00,b3ec606673dd,docker-db-1
23,1776941113756,2026-04-23T10:45:13.756706+00:00,2553add0eb44,docker-auth-1
23,1776941113756,2026-04-23T10:45:13.756706+00:00,9f919b0315c7,docker-registry-1
23,1776941113756,2026-04-23T10:45:13.756706+00:00,047bb8dbb031,docker-recommender-1
23,1776941113756,2026-04-23T10:45:13.756706+00:00,9caace330afe,docker-persistence-1
23,1776941113756,2026-04-23T10:45:13.756706+00:00,24025f462381,docker-webui-1
