sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
30,1776941163220,2026-04-23T10:46:03.220180+00:00,047bb8dbb031,docker-recommender-1,0.92,7.32,573.7MiB / 7.653GiB,601568051,8217346179,5.37MB / 4.69MB,0B / 27.7MB,136
31,1776941170274,2026-04-23T10:46:10.274817+00:00,047bb8dbb031,docker-recommender-1,0.14,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.37MB / 4.69MB,0B / 27.7MB,136
32,1776941177326,2026-04-23T10:46:17.326192+00:00,047bb8dbb031,docker-recommender-1,6.14,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.37MB / 4.7MB,0B / 27.7MB,136
33,1776941184388,2026-04-23T10:46:24.388617+00:00,047bb8dbb031,docker-recommender-1,0.80,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.37MB / 4.7MB,0B / 27.7MB,136
34,1776941191450,2026-04-23T10:46:31.450412+00:00,047bb8dbb031,docker-recommender-1,0.73,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.37MB / 4.7MB,0B / 27.7MB,136
35,1776941198503,2026-04-23T10:46:38.503451+00:00,047bb8dbb031,docker-recommender-1,3.08,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.38MB / 4.71MB,0B / 27.7MB,136
36,1776941205559,2026-04-23T10:46:45.559047+00:00,047bb8dbb031,docker-recommender-1,31.59,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.38MB / 4.71MB,0B / 27.7MB,136
37,1776941212624,2026-04-23T10:46:52.624422+00:00,047bb8dbb031,docker-recommender-1,2.23,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.38MB / 4.71MB,0B / 27.7MB,136
38,1776941219699,2026-04-23T10:46:59.699684+00:00,047bb8dbb031,docker-recommender-1,1.43,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.38MB / 4.72MB,0B / 27.7MB,136
39,1776941226759,2026-04-23T10:47:06.759571+00:00,047bb8dbb031,docker-recommender-1,0.33,7.33,574.1MiB / 7.653GiB,601987481,8217346179,5.39MB / 4.72MB,0B / 27.7MB,136
40,1776941233829,2026-04-23T10:47:13.829081+00:00,047bb8dbb031,docker-recommender-1,3.19,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.39MB / 4.72MB,0B / 27.7MB,136
41,1776941240900,2026-04-23T10:47:20.900110+00:00,047bb8dbb031,docker-recommender-1,6.61,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.39MB / 4.73MB,0B / 27.7MB,136
