sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
30,1776941163220,2026-04-23T10:46:03.220180+00:00,2553add0eb44,docker-auth-1,17.71,9.72,761.4MiB / 7.653GiB,798385766,8217346179,32.6MB / 22.7MB,0B / 27.7MB,118
31,1776941170274,2026-04-23T10:46:10.274817+00:00,2553add0eb44,docker-auth-1,15.19,9.78,766.1MiB / 7.653GiB,803314073,8217346179,33MB / 23MB,0B / 27.7MB,118
32,1776941177326,2026-04-23T10:46:17.326192+00:00,2553add0eb44,docker-auth-1,15.61,9.81,769.1MiB / 7.653GiB,806459801,8217346179,33.3MB / 23.2MB,0B / 27.7MB,118
33,1776941184388,2026-04-23T10:46:24.388617+00:00,2553add0eb44,docker-auth-1,14.65,9.86,772.6MiB / 7.653GiB,810129817,8217346179,33.6MB / 23.4MB,0B / 27.7MB,118
34,1776941191450,2026-04-23T10:46:31.450412+00:00,2553add0eb44,docker-auth-1,10.65,9.91,776.3MiB / 7.653GiB,814009548,8217346179,33.9MB / 23.5MB,0B / 27.7MB,118
35,1776941198503,2026-04-23T10:46:38.503451+00:00,2553add0eb44,docker-auth-1,22.42,9.97,781.3MiB / 7.653GiB,819252428,8217346179,34.3MB / 23.8MB,0B / 27.7MB,117
36,1776941205559,2026-04-23T10:46:45.559047+00:00,2553add0eb44,docker-auth-1,14.15,10.03,786.1MiB / 7.653GiB,824285593,8217346179,34.9MB / 24.2MB,0B / 27.7MB,118
37,1776941212624,2026-04-23T10:46:52.624422+00:00,2553add0eb44,docker-auth-1,16.58,10.06,788.1MiB / 7.653GiB,826382745,8217346179,35.2MB / 24.3MB,0B / 27.7MB,118
38,1776941219699,2026-04-23T10:46:59.699684+00:00,2553add0eb44,docker-auth-1,9.33,10.09,791.1MiB / 7.653GiB,829528473,8217346179,35.4MB / 24.5MB,0B / 27.7MB,118
39,1776941226759,2026-04-23T10:47:06.759571+00:00,2553add0eb44,docker-auth-1,13.97,10.12,792.8MiB / 7.653GiB,831311052,8217346179,35.6MB / 24.6MB,0B / 27.7MB,118
40,1776941233829,2026-04-23T10:47:13.829081+00:00,2553add0eb44,docker-auth-1,13.57,10.15,795.8MiB / 7.653GiB,834456780,8217346179,35.8MB / 24.8MB,0B / 27.7MB,118
41,1776941240900,2026-04-23T10:47:20.900110+00:00,2553add0eb44,docker-auth-1,10.07,10.22,800.6MiB / 7.653GiB,839489945,8217346179,36.2MB / 25MB,0B / 27.7MB,118
42,1776941247956,2026-04-23T10:47:27.956284+00:00,2553add0eb44,docker-auth-1,3.40,10.25,803MiB / 7.653GiB,842006528,8217346179,36.5MB / 25.2MB,0B / 27.7MB,118
43,1776941255040,2026-04-23T10:47:35.040846+00:00,2553add0eb44,docker-auth-1,4.76,10.26,803.9MiB / 7.653GiB,842950246,8217346179,36.5MB / 25.2MB,0B / 27.7MB,118
44,1776941262100,2026-04-23T10:47:42.100811+00:00,2553add0eb44,docker-auth-1,16.98,10.28,805.7MiB / 7.653GiB,844837683,8217346179,36.5MB / 25.2MB,0B / 27.7MB,118
45,1776941269143,2026-04-23T10:47:49.143107+00:00,2553add0eb44,docker-auth-1,16.41,10.31,807.6MiB / 7.653GiB,846829977,8217346179,36.7MB / 25.3MB,0B / 27.7MB,118
46,1776941276200,2026-04-23T10:47:56.200030+00:00,2553add0eb44,docker-auth-1,20.40,10.35,811MiB / 7.653GiB,850395136,8217346179,37.1MB / 25.5MB,0B / 27.7MB,118
47,1776941283255,2026-04-23T10:48:03.255370+00:00,2553add0eb44,docker-auth-1,13.96,10.42,816.6MiB / 7.653GiB,856267161,8217346179,37.6MB / 25.8MB,0B / 27.7MB,118
48,1776941290320,2026-04-23T10:48:10.320005+00:00,2553add0eb44,docker-auth-1,14.35,10.46,819.4MiB / 7.653GiB,859203174,8217346179,37.9MB / 26MB,0B / 27.7MB,118
49,1776941297365,2026-04-23T10:48:17.365242+00:00,2553add0eb44,docker-auth-1,15.07,10.49,822.3MiB / 7.653GiB,862244044,8217346179,38.2MB / 26.3MB,0B / 27.7MB,118
50,1776941304423,2026-04-23T10:48:24.423442+00:00,2553add0eb44,docker-auth-1,17.24,10.53,825.2MiB / 7.653GiB,865284915,8217346179,38.6MB / 26.5MB,0B / 27.8MB,118
51,1776941311488,2026-04-23T10:48:31.488175+00:00,2553add0eb44,docker-auth-1,15.85,10.57,828.5MiB / 7.653GiB,868745216,8217346179,38.8MB / 26.6MB,0B / 27.8MB,118
52,1776941318540,2026-04-23T10:48:38.540382+00:00,2553add0eb44,docker-auth-1,12.86,10.61,831.2MiB / 7.653GiB,871576371,8217346179,39MB / 26.8MB,0B / 27.8MB,118
53,1776941325596,2026-04-23T10:48:45.596559+00:00,2553add0eb44,docker-auth-1,16.66,10.67,836.5MiB / 7.653GiB,877133824,8217346179,39.4MB / 27MB,0B / 27.8MB,118
54,1776941332649,2026-04-23T10:48:52.649225+00:00,2553add0eb44,docker-auth-1,16.31,10.70,838.5MiB / 7.653GiB,879230976,8217346179,39.7MB / 27.2MB,0B / 27.8MB,118
55,1776941339702,2026-04-23T10:48:59.702593+00:00,2553add0eb44,docker-auth-1,30.05,10.74,841.8MiB / 7.653GiB,882691276,8217346179,40.2MB / 27.5MB,0B / 27.8MB,118
56,1776941346762,2026-04-23T10:49:06.762824+00:00,2553add0eb44,docker-auth-1,20.31,10.81,847.4MiB / 7.653GiB,888563302,8217346179,40.6MB / 27.7MB,0B / 27.8MB,118
