sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
30,1776937727736,2026-04-23T09:48:47.736229+00:00,047bb8dbb031,docker-recommender-1,1.52,7.26,568.7MiB / 7.653GiB,596325171,8217346179,1.53MB / 1.66MB,0B / 25.8MB,136
31,1776937734814,2026-04-23T09:48:54.814638+00:00,047bb8dbb031,docker-recommender-1,3.86,7.26,568.7MiB / 7.653GiB,596325171,8217346179,1.54MB / 1.67MB,0B / 25.8MB,136
32,1776937741873,2026-04-23T09:49:01.873775+00:00,047bb8dbb031,docker-recommender-1,5.59,7.26,568.9MiB / 7.653GiB,596534886,8217346179,1.55MB / 1.68MB,0B / 25.9MB,136
33,1776937748940,2026-04-23T09:49:08.940184+00:00,047bb8dbb031,docker-recommender-1,1.75,7.26,568.9MiB / 7.653GiB,596534886,8217346179,1.57MB / 1.68MB,0B / 25.9MB,136
34,1776937756042,2026-04-23T09:49:16.042659+00:00,047bb8dbb031,docker-recommender-1,3.83,7.26,568.9MiB / 7.653GiB,596534886,8217346179,1.59MB / 1.7MB,0B / 25.9MB,136
35,1776937763116,2026-04-23T09:49:23.116221+00:00,047bb8dbb031,docker-recommender-1,6.06,7.27,569.6MiB / 7.653GiB,597268889,8217346179,1.61MB / 1.71MB,0B / 25.9MB,136
36,1776937770207,2026-04-23T09:49:30.207926+00:00,047bb8dbb031,docker-recommender-1,2.37,7.27,569.6MiB / 7.653GiB,597268889,8217346179,1.62MB / 1.72MB,0B / 25.9MB,136
37,1776937777308,2026-04-23T09:49:37.308064+00:00,047bb8dbb031,docker-recommender-1,1.31,7.27,569.6MiB / 7.653GiB,597268889,8217346179,1.62MB / 1.72MB,0B / 25.9MB,136
38,1776937784366,2026-04-23T09:49:44.366034+00:00,047bb8dbb031,docker-recommender-1,2.63,7.27,569.7MiB / 7.653GiB,597373747,8217346179,1.63MB / 1.73MB,0B / 25.9MB,136
39,1776937791414,2026-04-23T09:49:51.414039+00:00,047bb8dbb031,docker-recommender-1,1.95,7.27,569.8MiB / 7.653GiB,597478604,8217346179,1.66MB / 1.75MB,0B / 25.9MB,136
40,1776937798487,2026-04-23T09:49:58.487770+00:00,047bb8dbb031,docker-recommender-1,1.63,7.27,569.8MiB / 7.653GiB,597478604,8217346179,1.68MB / 1.76MB,0B / 25.9MB,136
41,1776937805538,2026-04-23T09:50:05.538539+00:00,047bb8dbb031,docker-recommender-1,3.02,7.27,569.8MiB / 7.653GiB,597478604,8217346179,1.69MB / 1.77MB,0B / 25.9MB,136
42,1776937812600,2026-04-23T09:50:12.600993+00:00,047bb8dbb031,docker-recommender-1,4.40,7.27,570.1MiB / 7.653GiB,597793177,8217346179,1.71MB / 1.78MB,0B / 25.9MB,136
