sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
30,1776937727736,2026-04-23T09:48:47.736229+00:00,9f919b0315c7,docker-registry-1,5.49,4.96,388.7MiB / 7.653GiB,407581491,8217346179,5.87MB / 3.86MB,0B / 11MB,56
31,1776937734814,2026-04-23T09:48:54.814638+00:00,9f919b0315c7,docker-registry-1,0.91,4.96,388.4MiB / 7.653GiB,407266918,8217346179,5.89MB / 3.87MB,0B / 11MB,56
32,1776937741873,2026-04-23T09:49:01.873775+00:00,9f919b0315c7,docker-registry-1,0.79,4.96,388.7MiB / 7.653GiB,407581491,8217346179,5.9MB / 3.88MB,0B / 11MB,56
33,1776937748940,2026-04-23T09:49:08.940184+00:00,9f919b0315c7,docker-registry-1,1.04,4.96,388.4MiB / 7.653GiB,407266918,8217346179,5.91MB / 3.89MB,0B / 11MB,56
34,1776937756042,2026-04-23T09:49:16.042659+00:00,9f919b0315c7,docker-registry-1,0.64,4.96,388.4MiB / 7.653GiB,407266918,8217346179,5.93MB / 3.9MB,0B / 11MB,56
35,1776937763116,2026-04-23T09:49:23.116221+00:00,9f919b0315c7,docker-registry-1,1.09,4.96,388.4MiB / 7.653GiB,407266918,8217346179,5.94MB / 3.91MB,0B / 11MB,56
36,1776937770207,2026-04-23T09:49:30.207926+00:00,9f919b0315c7,docker-registry-1,0.93,4.96,388.4MiB / 7.653GiB,407266918,8217346179,5.95MB / 3.92MB,0B / 11MB,56
37,1776937777308,2026-04-23T09:49:37.308064+00:00,9f919b0315c7,docker-registry-1,1.41,4.96,388.6MiB / 7.653GiB,407476633,8217346179,5.97MB / 3.93MB,0B / 11MB,56
38,1776937784366,2026-04-23T09:49:44.366034+00:00,9f919b0315c7,docker-registry-1,1.20,4.96,388.9MiB / 7.653GiB,407791206,8217346179,5.98MB / 3.94MB,0B / 11MB,56
39,1776937791414,2026-04-23T09:49:51.414039+00:00,9f919b0315c7,docker-registry-1,0.72,4.96,388.7MiB / 7.653GiB,407581491,8217346179,6MB / 3.94MB,0B / 11MB,56
40,1776937798487,2026-04-23T09:49:58.487770+00:00,9f919b0315c7,docker-registry-1,0.79,4.96,388.4MiB / 7.653GiB,407266918,8217346179,6.01MB / 3.95MB,0B / 11MB,56
41,1776937805538,2026-04-23T09:50:05.538539+00:00,9f919b0315c7,docker-registry-1,1.15,4.96,388.4MiB / 7.653GiB,407266918,8217346179,6.02MB / 3.96MB,0B / 11MB,56
42,1776937812600,2026-04-23T09:50:12.600993+00:00,9f919b0315c7,docker-registry-1,0.72,4.96,388.4MiB / 7.653GiB,407266918,8217346179,6.03MB / 3.97MB,0B / 11MB,56
