sample_index,timestamp_ms,timestamp_utc,container_id,container_name
10,1776937586382,2026-04-23T09:46:26.382773+00:00,2553add0eb44,docker-auth-1
10,1776937586382,2026-04-23T09:46:26.382773+00:00,9f919b0315c7,docker-registry-1
10,1776937586382,2026-04-23T09:46:26.382773+00:00,047bb8dbb031,docker-recommender-1
10,1776937586382,2026-04-23T09:46:26.382773+00:00,9caace330afe,docker-persistence-1
10,1776937586382,2026-04-23T09:46:26.382773+00:00,24025f462381,docker-webui-1
10,1776937586382,2026-04-23T09:46:26.382773+00:00,eaf29550fd31,docker-image-1
10,1776937586382,2026-04-23T09:46:26.382773+00:00,b3ec606673dd,docker-db-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,2553add0eb44,docker-auth-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,9f919b0315c7,docker-registry-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,047bb8dbb031,docker-recommender-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,9caace330afe,docker-persistence-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,24025f462381,docker-webui-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,eaf29550fd31,docker-image-1
11,1776937593456,2026-04-23T09:46:33.456513+00:00,b3ec606673dd,docker-db-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,2553add0eb44,docker-auth-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,9f919b0315c7,docker-registry-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,047bb8dbb031,docker-recommender-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,9caace330afe,docker-persistence-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,24025f462381,docker-webui-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,eaf29550fd31,docker-image-1
12,1776937600523,2026-04-23T09:46:40.523612+00:00,b3ec606673dd,docker-db-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,2553add0eb44,docker-auth-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,9f919b0315c7,docker-registry-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,047bb8dbb031,docker-recommender-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,9caace330afe,docker-persistence-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,24025f462381,docker-webui-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,eaf29550fd31,docker-image-1
13,1776937607596,2026-04-23T09:46:47.596208+00:00,b3ec606673dd,docker-db-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,2553add0eb44,docker-auth-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,9f919b0315c7,docker-registry-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,047bb8dbb031,docker-recommender-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,9caace330afe,docker-persistence-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,24025f462381,docker-webui-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,eaf29550fd31,docker-image-1
14,1776937614644,2026-04-23T09:46:54.644846+00:00,b3ec606673dd,docker-db-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,2553add0eb44,docker-auth-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,9f919b0315c7,docker-registry-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,047bb8dbb031,docker-recommender-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,9caace330afe,docker-persistence-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,24025f462381,docker-webui-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,eaf29550fd31,docker-image-1
15,1776937621712,2026-04-23T09:47:01.712457+00:00,b3ec606673dd,docker-db-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,2553add0eb44,docker-auth-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,9f919b0315c7,docker-registry-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,047bb8dbb031,docker-recommender-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,9caace330afe,docker-persistence-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,24025f462381,docker-webui-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,eaf29550fd31,docker-image-1
16,1776937628776,2026-04-23T09:47:08.776256+00:00,b3ec606673dd,docker-db-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,2553add0eb44,docker-auth-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,9f919b0315c7,docker-registry-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,047bb8dbb031,docker-recommender-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,9caace330afe,docker-persistence-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,24025f462381,docker-webui-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,eaf29550fd31,docker-image-1
17,1776937635858,2026-04-23T09:47:15.858715+00:00,b3ec606673dd,docker-db-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,2553add0eb44,docker-auth-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,9f919b0315c7,docker-registry-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,047bb8dbb031,docker-recommender-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,9caace330afe,docker-persistence-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,24025f462381,docker-webui-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,eaf29550fd31,docker-image-1
18,1776937642927,2026-04-23T09:47:22.927250+00:00,b3ec606673dd,docker-db-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,2553add0eb44,docker-auth-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,9f919b0315c7,docker-registry-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,047bb8dbb031,docker-recommender-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,9caace330afe,docker-persistence-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,24025f462381,docker-webui-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,eaf29550fd31,docker-image-1
19,1776937649982,2026-04-23T09:47:29.982649+00:00,b3ec606673dd,docker-db-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,2553add0eb44,docker-auth-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,9f919b0315c7,docker-registry-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,047bb8dbb031,docker-recommender-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,9caace330afe,docker-persistence-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,24025f462381,docker-webui-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,eaf29550fd31,docker-image-1
20,1776937657040,2026-04-23T09:47:37.040663+00:00,b3ec606673dd,docker-db-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,2553add0eb44,docker-auth-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,9f919b0315c7,docker-registry-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,047bb8dbb031,docker-recommender-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,9caace330afe,docker-persistence-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,24025f462381,docker-webui-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,eaf29550fd31,docker-image-1
21,1776937664106,2026-04-23T09:47:44.106719+00:00,b3ec606673dd,docker-db-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,2553add0eb44,docker-auth-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,9f919b0315c7,docker-registry-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,047bb8dbb031,docker-recommender-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,9caace330afe,docker-persistence-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,24025f462381,docker-webui-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,eaf29550fd31,docker-image-1
22,1776937671179,2026-04-23T09:47:51.179814+00:00,b3ec606673dd,docker-db-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,2553add0eb44,docker-auth-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,9f919b0315c7,docker-registry-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,047bb8dbb031,docker-recommender-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,9caace330afe,docker-persistence-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,24025f462381,docker-webui-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,eaf29550fd31,docker-image-1
23,1776937678249,2026-04-23T09:47:58.249856+00:00,b3ec606673dd,docker-db-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,2553add0eb44,docker-auth-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,9f919b0315c7,docker-registry-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,047bb8dbb031,docker-recommender-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,9caace330afe,docker-persistence-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,24025f462381,docker-webui-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,eaf29550fd31,docker-image-1
24,1776937685342,2026-04-23T09:48:05.342384+00:00,b3ec606673dd,docker-db-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,2553add0eb44,docker-auth-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,9f919b0315c7,docker-registry-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,047bb8dbb031,docker-recommender-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,9caace330afe,docker-persistence-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,24025f462381,docker-webui-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,eaf29550fd31,docker-image-1
25,1776937692398,2026-04-23T09:48:12.398679+00:00,b3ec606673dd,docker-db-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,2553add0eb44,docker-auth-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,9f919b0315c7,docker-registry-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,047bb8dbb031,docker-recommender-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,9caace330afe,docker-persistence-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,24025f462381,docker-webui-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,eaf29550fd31,docker-image-1
26,1776937699472,2026-04-23T09:48:19.472098+00:00,b3ec606673dd,docker-db-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,2553add0eb44,docker-auth-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,9f919b0315c7,docker-registry-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,047bb8dbb031,docker-recommender-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,9caace330afe,docker-persistence-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,24025f462381,docker-webui-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,eaf29550fd31,docker-image-1
27,1776937706547,2026-04-23T09:48:26.547139+00:00,b3ec606673dd,docker-db-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,2553add0eb44,docker-auth-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,9f919b0315c7,docker-registry-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,047bb8dbb031,docker-recommender-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,9caace330afe,docker-persistence-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,24025f462381,docker-webui-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,eaf29550fd31,docker-image-1
28,1776937713605,2026-04-23T09:48:33.605313+00:00,b3ec606673dd,docker-db-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,2553add0eb44,docker-auth-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,9f919b0315c7,docker-registry-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,047bb8dbb031,docker-recommender-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,9caace330afe,docker-persistence-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,24025f462381,docker-webui-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,eaf29550fd31,docker-image-1
29,1776937720671,2026-04-23T09:48:40.671049+00:00,b3ec606673dd,docker-db-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,2553add0eb44,docker-auth-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,9f919b0315c7,docker-registry-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,047bb8dbb031,docker-recommender-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,9caace330afe,docker-persistence-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,24025f462381,docker-webui-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,eaf29550fd31,docker-image-1
30,1776937727736,2026-04-23T09:48:47.736229+00:00,b3ec606673dd,docker-db-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,2553add0eb44,docker-auth-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,9f919b0315c7,docker-registry-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,047bb8dbb031,docker-recommender-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,9caace330afe,docker-persistence-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,24025f462381,docker-webui-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,eaf29550fd31,docker-image-1
31,1776937734814,2026-04-23T09:48:54.814638+00:00,b3ec606673dd,docker-db-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,2553add0eb44,docker-auth-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,9f919b0315c7,docker-registry-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,047bb8dbb031,docker-recommender-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,9caace330afe,docker-persistence-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,24025f462381,docker-webui-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,eaf29550fd31,docker-image-1
32,1776937741873,2026-04-23T09:49:01.873775+00:00,b3ec606673dd,docker-db-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,2553add0eb44,docker-auth-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,9f919b0315c7,docker-registry-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,047bb8dbb031,docker-recommender-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,9caace330afe,docker-persistence-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,24025f462381,docker-webui-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,eaf29550fd31,docker-image-1
33,1776937748940,2026-04-23T09:49:08.940184+00:00,b3ec606673dd,docker-db-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,2553add0eb44,docker-auth-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,9f919b0315c7,docker-registry-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,047bb8dbb031,docker-recommender-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,9caace330afe,docker-persistence-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,24025f462381,docker-webui-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,eaf29550fd31,docker-image-1
34,1776937756042,2026-04-23T09:49:16.042659+00:00,b3ec606673dd,docker-db-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,2553add0eb44,docker-auth-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,9f919b0315c7,docker-registry-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,047bb8dbb031,docker-recommender-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,9caace330afe,docker-persistence-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,24025f462381,docker-webui-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,eaf29550fd31,docker-image-1
35,1776937763116,2026-04-23T09:49:23.116221+00:00,b3ec606673dd,docker-db-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,2553add0eb44,docker-auth-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,9f919b0315c7,docker-registry-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,047bb8dbb031,docker-recommender-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,9caace330afe,docker-persistence-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,24025f462381,docker-webui-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,eaf29550fd31,docker-image-1
36,1776937770207,2026-04-23T09:49:30.207926+00:00,b3ec606673dd,docker-db-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,2553add0eb44,docker-auth-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,9f919b0315c7,docker-registry-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,047bb8dbb031,docker-recommender-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,9caace330afe,docker-persistence-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,24025f462381,docker-webui-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,eaf29550fd31,docker-image-1
37,1776937777308,2026-04-23T09:49:37.308064+00:00,b3ec606673dd,docker-db-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,2553add0eb44,docker-auth-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,9f919b0315c7,docker-registry-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,047bb8dbb031,docker-recommender-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,9caace330afe,docker-persistence-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,24025f462381,docker-webui-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,eaf29550fd31,docker-image-1
38,1776937784366,2026-04-23T09:49:44.366034+00:00,b3ec606673dd,docker-db-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,2553add0eb44,docker-auth-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,9f919b0315c7,docker-registry-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,047bb8dbb031,docker-recommender-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,9caace330afe,docker-persistence-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,24025f462381,docker-webui-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,eaf29550fd31,docker-image-1
39,1776937791414,2026-04-23T09:49:51.414039+00:00,b3ec606673dd,docker-db-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,2553add0eb44,docker-auth-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,9f919b0315c7,docker-registry-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,047bb8dbb031,docker-recommender-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,9caace330afe,docker-persistence-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,24025f462381,docker-webui-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,eaf29550fd31,docker-image-1
40,1776937798487,2026-04-23T09:49:58.487770+00:00,b3ec606673dd,docker-db-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,2553add0eb44,docker-auth-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,9f919b0315c7,docker-registry-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,047bb8dbb031,docker-recommender-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,9caace330afe,docker-persistence-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,24025f462381,docker-webui-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,eaf29550fd31,docker-image-1
41,1776937805538,2026-04-23T09:50:05.538539+00:00,b3ec606673dd,docker-db-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,2553add0eb44,docker-auth-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,9f919b0315c7,docker-registry-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,047bb8dbb031,docker-recommender-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,9caace330afe,docker-persistence-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,24025f462381,docker-webui-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,eaf29550fd31,docker-image-1
42,1776937812600,2026-04-23T09:50:12.600993+00:00,b3ec606673dd,docker-db-1
